JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
OD|Opérations diverses|755|20240605|613200|Locations immobilières|||LOY202406|20240605|Loyer entrepôt et bureaux|2800,00|0,00|||20240605||
VE|Ventes|631|20240606|411000|Clients|CL003|Supérette du Centre|VE2024060018|20240606|Vente marchandises assortiment saisonnier|7807,50|0,00|||20240606||
VE|Ventes|631|20240606|445710|TVA collectée|||VE2024060018|20240606|Vente marchandises assortiment saisonnier|0,00|1301,25|||20240606||
VE|Ventes|631|20240606|707000|Ventes de marchandises|||VE2024060018|20240606|Vente marchandises assortiment saisonnier|0,00|6506,25|||20240606||
BQ|Banque|683|20240606|411000|Clients|CL005|Comptoir Horizon|RBQ20240600683|20240606|Règlement client Comptoir Horizon|0,00|6828,00|L00229|20240606|20240606||
BQ|Banque|683|20240606|512000|Banque|||RBQ20240600683|20240606|Règlement client Comptoir Horizon|6828,00|0,00|L00229|20240606|20240606||
BQ|Banque|688|20240606|411000|Clients|CL006|Réseau Proxi Nord|RBQ20240600688|20240606|Règlement client Réseau Proxi Nord|0,00|3486,00|L00234|20240606|20240606||
BQ|Banque|688|20240606|512000|Banque|||RBQ20240600688|20240606|Règlement client Réseau Proxi Nord|3486,00|0,00|L00234|20240606|20240606||
AC|Achats|759|20240606|401000|Fournisseurs|FR007|Transport LogiTrans|TR202406001|20240606|Facture transport marchandises|0,00|1166,40|||20240606||
AC|Achats|759|20240606|445660|TVA déductible sur autres biens et services|||TR202406001|20240606|Facture transport marchandises|194,40|0,00|||20240606||
AC|Achats|759|20240606|624100|Transports sur achats|||TR202406001|20240606|Facture transport marchandises|972,00|0,00|||20240606||
VE|Ventes|615|20240607|411000|Clients|CL010|NegoPlus|VE2024060002|20240607|Vente marchandises réassort mensuel|4743,00|0,00|||20240607||
VE|Ventes|615|20240607|445710|TVA collectée|||VE2024060002|20240607|Vente marchandises réassort mensuel|0,00|790,50|||20240607||
VE|Ventes|615|20240607|707000|Ventes de marchandises|||VE2024060002|20240607|Vente marchandises réassort mensuel|0,00|3952,50|||20240607||
VE|Ventes|642|20240607|411000|Clients|CL010|NegoPlus|VE2024060029|20240607|Vente marchandises gamme standard|5620,50|0,00|||20240607||
VE|Ventes|642|20240607|445710|TVA collectée|||VE2024060029|20240607|Vente marchandises gamme standard|0,00|936,75|||20240607||
VE|Ventes|642|20240607|707000|Ventes de marchandises|||VE2024060029|20240607|Vente marchandises gamme standard|0,00|4683,75|||20240607||
BQ|Banque|685|20240607|411000|Clients|CL009|Union Retail|RBQ20240600685|20240607|Règlement client Union Retail|0,00|8376,00|L00231|20240607|20240607||
BQ|Banque|685|20240607|512000|Banque|||RBQ20240600685|20240607|Règlement client Union Retail|8376,00|0,00|L00231|20240607|20240607||
AC|Achats|706|20240607|401000|Fournisseurs|FR004|Stock Delta|AC2024060007|20240607|Achat marchandises lot grossiste|0,00|6724,80|||20240607||
AC|Achats|706|20240607|445660|TVA déductible sur autres biens et services|||AC2024060007|20240607|Achat marchandises lot grossiste|1120,80|0,00|||20240607||
AC|Achats|706|20240607|607000|Achats de marchandises|||AC2024060007|20240607|Achat marchandises lot grossiste|5604,00|0,00|||20240607||
AC|Achats|718|20240607|401000|Fournisseurs|FR004|Stock Delta|AC2024060019|20240607|Achat marchandises import|0,00|3565,44|||20240607||
AC|Achats|718|20240607|445660|TVA déductible sur autres biens et services|||AC2024060019|20240607|Achat marchandises import|594,24|0,00|||20240607||
AC|Achats|718|20240607|607000|Achats de marchandises|||AC2024060019|20240607|Achat marchandises import|2971,20|0,00|||20240607||
BQ|Banque|729|20240607|401000|Fournisseurs|FR004|Stock Delta|PBQ20240600729|20240607|Règlement fournisseur Stock Delta|14100,48|0,00|L00253|20240607|20240607||
BQ|Banque|729|20240607|512000|Banque|||PBQ20240600729|20240607|Règlement fournisseur Stock Delta|0,00|14100,48|L00253|20240607|20240607||
VE|Ventes|634|20240608|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024060021|20240608|Vente marchandises lot promotionnel|13384,50|0,00|||20240608||
VE|Ventes|634|20240608|445710|TVA collectée|||VE2024060021|20240608|Vente marchandises lot promotionnel|0,00|2230,75|||20240608||
VE|Ventes|634|20240608|707000|Ventes de marchandises|||VE2024060021|20240608|Vente marchandises lot promotionnel|0,00|11153,75|||20240608||
BQ|Banque|679|20240608|411000|Clients|CL006|Réseau Proxi Nord|RBQ20240600679|20240608|Règlement client Réseau Proxi Nord|0,00|11084,40|L00225|20240608|20240608||
BQ|Banque|679|20240608|512000|Banque|||RBQ20240600679|20240608|Règlement client Réseau Proxi Nord|11084,40|0,00|L00225|20240608|20240608||
BQ|Banque|697|20240608|411000|Clients|CL002|Distrib Ouest|RBQ20240600697|20240608|Règlement client Distrib Ouest|0,00|4803,71|||20240608||
BQ|Banque|697|20240608|512000|Banque|||RBQ20240600697|20240608|Règlement client Distrib Ouest|4803,71|0,00|||20240608||
BQ|Banque|698|20240608|411000|Clients|CL008|Bazar Premium|RBQ20240600698|20240608|Règlement client Bazar Premium|0,00|4799,52|L00243|20240608|20240608||
BQ|Banque|698|20240608|512000|Banque|||RBQ20240600698|20240608|Règlement client Bazar Premium|4799,52|0,00|L00243|20240608|20240608||
BQ|Banque|736|20240608|401000|Fournisseurs|FR006|Packlog|PBQ20240600736|20240608|Règlement fournisseur Packlog|1132,80|0,00|L00260|20240608|20240608||
BQ|Banque|736|20240608|512000|Banque|||PBQ20240600736|20240608|Règlement fournisseur Packlog|0,00|1132,80|L00260|20240608|20240608||
AC|Achats|767|20240608|401000|Fournisseurs|FR006|Packlog|FG202406002|20240608|Frais généraux et fournitures|0,00|200,40|||20240608||
AC|Achats|767|20240608|445660|TVA déductible sur autres biens et services|||FG202406002|20240608|Frais généraux et fournitures|33,40|0,00|||20240608||
AC|Achats|767|20240608|606300|Fournitures d'entretien et petit équipement|||FG202406002|20240608|Frais généraux et fournitures|167,00|0,00|||20240608||
VE|Ventes|621|20240609|411000|Clients|CL008|Bazar Premium|VE2024060008|20240609|Vente marchandises lot promotionnel|13257,00|0,00|||20240609||
VE|Ventes|621|20240609|445710|TVA collectée|||VE2024060008|20240609|Vente marchandises lot promotionnel|0,00|2209,50|||20240609||
VE|Ventes|621|20240609|707000|Ventes de marchandises|||VE2024060008|20240609|Vente marchandises lot promotionnel|0,00|11047,50|||20240609||
BQ|Banque|667|20240609|411000|Clients|CL008|Bazar Premium|RBQ20240600667|20240609|Règlement client Bazar Premium|0,00|6697,20|L00214|20240609|20240609||
BQ|Banque|667|20240609|512000|Banque|||RBQ20240600667|20240609|Règlement client Bazar Premium|6697,20|0,00|L00214|20240609|20240609||
BQ|Banque|687|20240609|411000|Clients|CL002|Distrib Ouest|RBQ20240600687|20240609|Règlement client Distrib Ouest|0,00|9432,00|L00233|20240609|20240609||
BQ|Banque|687|20240609|512000|Banque|||RBQ20240600687|20240609|Règlement client Distrib Ouest|9432,00|0,00|L00233|20240609|20240609||
AC|Achats|707|20240609|401000|Fournisseurs|FR003|Euro Négoce|AC2024060008|20240609|Achat marchandises collection saisonnière|0,00|8418,24|||20240609||
AC|Achats|707|20240609|445660|TVA déductible sur autres biens et services|||AC2024060008|20240609|Achat marchandises collection saisonnière|1403,04|0,00|||20240609||
AC|Achats|707|20240609|607000|Achats de marchandises|||AC2024060008|20240609|Achat marchandises collection saisonnière|7015,20|0,00|||20240609||
BQ|Banque|728|20240609|401000|Fournisseurs|FR004|Stock Delta|PBQ20240600728|20240609|Règlement fournisseur Stock Delta|4612,47|0,00|||20240609||
BQ|Banque|728|20240609|512000|Banque|||PBQ20240600728|20240609|Règlement fournisseur Stock Delta|0,00|4612,47|||20240609||
BQ|Banque|745|20240609|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20240600745|20240609|Règlement fournisseur Fournitures Gamma|10747,20|0,00|L00267|20240609|20240609||
BQ|Banque|745|20240609|512000|Banque|||PBQ20240600745|20240609|Règlement fournisseur Fournitures Gamma|0,00|10747,20|L00267|20240609|20240609||
VE|Ventes|616|20240610|411000|Clients|CL003|Supérette du Centre|VE2024060003|20240610|Vente marchandises réassort mensuel|7108,50|0,00|||20240610||
VE|Ventes|616|20240610|445710|TVA collectée|||VE2024060003|20240610|Vente marchandises réassort mensuel|0,00|1184,75|||20240610||
VE|Ventes|616|20240610|707000|Ventes de marchandises|||VE2024060003|20240610|Vente marchandises réassort mensuel|0,00|5923,75|||20240610||
VE|Ventes|633|20240610|411000|Clients|CL008|Bazar Premium|VE2024060020|20240610|Vente marchandises assortiment saisonnier|3090,00|0,00|||20240610||
VE|Ventes|633|20240610|445710|TVA collectée|||VE2024060020|20240610|Vente marchandises assortiment saisonnier|0,00|515,00|||20240610||
VE|Ventes|633|20240610|707000|Ventes de marchandises|||VE2024060020|20240610|Vente marchandises assortiment saisonnier|0,00|2575,00|||20240610||
BQ|Banque|662|20240610|411000|Clients|CL011|Centrale Commerce|RBQ20240600662|20240610|Règlement client Centrale Commerce|0,00|3041,38|||20240610||
BQ|Banque|662|20240610|512000|Banque|||RBQ20240600662|20240610|Règlement client Centrale Commerce|3041,38|0,00|||20240610||
BQ|Banque|663|20240610|411000|Clients|CL002|Distrib Ouest|RBQ20240600663|20240610|Règlement client Distrib Ouest|0,00|4140,22|||20240610||
BQ|Banque|663|20240610|512000|Banque|||RBQ20240600663|20240610|Règlement client Distrib Ouest|4140,22|0,00|||20240610||
BQ|Banque|723|20240610|401000|Fournisseurs|FR002|Import Beta|PBQ20240600723|20240610|Règlement fournisseur Import Beta|8822,88|0,00|L00248|20240610|20240610||
BQ|Banque|723|20240610|512000|Banque|||PBQ20240600723|20240610|Règlement fournisseur Import Beta|0,00|8822,88|L00248|20240610|20240610||
BQ|Banque|734|20240610|401000|Fournisseurs|FR003|Euro Négoce|PBQ20240600734|20240610|Règlement fournisseur Euro Négoce|7634,88|0,00|L00258|20240610|20240610||
BQ|Banque|734|20240610|512000|Banque|||PBQ20240600734|20240610|Règlement fournisseur Euro Négoce|0,00|7634,88|L00258|20240610|20240610||
BQ|Banque|763|20240610|164000|Emprunts auprès des établissements de crédit|||PRET202406|20240610|Remboursement emprunt bancaire|1250,00|0,00|||20240610||
BQ|Banque|763|20240610|512000|Banque|||PRET202406|20240610|Remboursement emprunt bancaire|0,00|1389,00|||20240610||
BQ|Banque|763|20240610|661100|Intérêts des emprunts et dettes|||PRET202406|20240610|Remboursement emprunt bancaire|139,00|0,00|||20240610||
BQ|Banque|681|20240612|411000|Clients|CL010|NegoPlus|RBQ20240600681|20240612|Règlement client NegoPlus|0,00|5664,00|L00227|20240612|20240612||
BQ|Banque|681|20240612|512000|Banque|||RBQ20240600681|20240612|Règlement client NegoPlus|5664,00|0,00|L00227|20240612|20240612||
AC|Achats|715|20240612|401000|Fournisseurs|FR002|Import Beta|AC2024060016|20240612|Achat marchandises lot grossiste|0,00|2949,12|||20240612||
AC|Achats|715|20240612|445660|TVA déductible sur autres biens et services|||AC2024060016|20240612|Achat marchandises lot grossiste|491,52|0,00|||20240612||
AC|Achats|715|20240612|607000|Achats de marchandises|||AC2024060016|20240612|Achat marchandises lot grossiste|2457,60|0,00|||20240612||
BQ|Banque|743|20240612|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20240600743|20240612|Règlement fournisseur Fournitures Gamma|14231,52|0,00|L00265|20240612|20240612||
BQ|Banque|743|20240612|512000|Banque|||PBQ20240600743|20240612|Règlement fournisseur Fournitures Gamma|0,00|14231,52|L00265|20240612|20240612||
BQ|Banque|754|20240612|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20240600754|20240612|Règlement fournisseur Grossiste Alpha|10132,53|0,00|||20240612||
BQ|Banque|754|20240612|512000|Banque|||PBQ20240600754|20240612|Règlement fournisseur Grossiste Alpha|0,00|10132,53|||20240612||
VE|Ventes|622|20240613|411000|Clients|CL007|Marché Express|VE2024060009|20240613|Vente marchandises réassort mensuel|5764,50|0,00|||20240613||
VE|Ventes|622|20240613|445710|TVA collectée|||VE2024060009|20240613|Vente marchandises réassort mensuel|0,00|960,75|||20240613||
VE|Ventes|622|20240613|707000|Ventes de marchandises|||VE2024060009|20240613|Vente marchandises réassort mensuel|0,00|4803,75|||20240613||
VE|Ventes|639|20240613|411000|Clients|CL006|Réseau Proxi Nord|VE2024060026|20240613|Vente marchandises réassort mensuel|8362,50|0,00|||20240613||
VE|Ventes|639|20240613|445710|TVA collectée|||VE2024060026|20240613|Vente marchandises réassort mensuel|0,00|1393,75|||20240613||
VE|Ventes|639|20240613|707000|Ventes de marchandises|||VE2024060026|20240613|Vente marchandises réassort mensuel|0,00|6968,75|||20240613||
VE|Ventes|653|20240613|411000|Clients|CL008|Bazar Premium|VE2024060040|20240613|Vente marchandises lot promotionnel|13498,50|0,00|||20240613||
VE|Ventes|653|20240613|445710|TVA collectée|||VE2024060040|20240613|Vente marchandises lot promotionnel|0,00|2249,75|||20240613||
VE|Ventes|653|20240613|707000|Ventes de marchandises|||VE2024060040|20240613|Vente marchandises lot promotionnel|0,00|11248,75|||20240613||
AC|Achats|701|20240613|401000|Fournisseurs|FR004|Stock Delta|AC2024060002|20240613|Achat marchandises réapprovisionnement|0,00|3509,28|||20240613||
AC|Achats|701|20240613|445660|TVA déductible sur autres biens et services|||AC2024060002|20240613|Achat marchandises réapprovisionnement|584,88|0,00|||20240613||
AC|Achats|701|20240613|607000|Achats de marchandises|||AC2024060002|20240613|Achat marchandises réapprovisionnement|2924,40|0,00|||20240613||
AC|Achats|702|20240613|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024060003|20240613|Achat marchandises collection saisonnière|0,00|8291,52|||20240613||
AC|Achats|702|20240613|445660|TVA déductible sur autres biens et services|||AC2024060003|20240613|Achat marchandises collection saisonnière|1381,92|0,00|||20240613||
AC|Achats|702|20240613|607000|Achats de marchandises|||AC2024060003|20240613|Achat marchandises collection saisonnière|6909,60|0,00|||20240613||
BQ|Banque|731|20240613|401000|Fournisseurs|FR002|Import Beta|PBQ20240600731|20240613|Règlement fournisseur Import Beta|6981,12|0,00|L00255|20240613|20240613||
BQ|Banque|731|20240613|512000|Banque|||PBQ20240600731|20240613|Règlement fournisseur Import Beta|0,00|6981,12|L00255|20240613|20240613||
VE|Ventes|619|20240614|411000|Clients|CL004|Maison & Stock|VE2024060006|20240614|Vente marchandises assortiment saisonnier|3067,50|0,00|||20240614||
VE|Ventes|619|20240614|445710|TVA collectée|||VE2024060006|20240614|Vente marchandises assortiment saisonnier|0,00|511,25|||20240614||
VE|Ventes|619|20240614|707000|Ventes de marchandises|||VE2024060006|20240614|Vente marchandises assortiment saisonnier|0,00|2556,25|||20240614||
VE|Ventes|627|20240614|411000|Clients|CL008|Bazar Premium|VE2024060014|20240614|Vente marchandises réassort mensuel|13792,50|0,00|||20240614||
VE|Ventes|627|20240614|445710|TVA collectée|||VE2024060014|20240614|Vente marchandises réassort mensuel|0,00|2298,75|||20240614||
VE|Ventes|627|20240614|707000|Ventes de marchandises|||VE2024060014|20240614|Vente marchandises réassort mensuel|0,00|11493,75|||20240614||
VE|Ventes|651|20240614|411000|Clients|CL002|Distrib Ouest|VE2024060038|20240614|Vente marchandises gamme standard|1458,00|0,00|||20240614||
VE|Ventes|651|20240614|445710|TVA collectée|||VE2024060038|20240614|Vente marchandises gamme standard|0,00|243,00|||20240614||
VE|Ventes|651|20240614|707000|Ventes de marchandises|||VE2024060038|20240614|Vente marchandises gamme standard|0,00|1215,00|||20240614||
BQ|Banque|657|20240614|411000|Clients|CL002|Distrib Ouest|RBQ20240600657|20240614|Règlement client Distrib Ouest|0,00|5262,84|L00206|20240614|20240614||
BQ|Banque|657|20240614|512000|Banque|||RBQ20240600657|20240614|Règlement client Distrib Ouest|5262,84|0,00|L00206|20240614|20240614||
BQ|Banque|658|20240614|411000|Clients|CL001|HyperMarché Atlantique|RBQ20240600658|20240614|Règlement client HyperMarché Atlantique|0,00|861,28|L00207|20240614|20240614||
BQ|Banque|658|20240614|512000|Banque|||RBQ20240600658|20240614|Règlement client HyperMarché Atlantique|861,28|0,00|L00207|20240614|20240614||
BQ|Banque|672|20240614|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20240600672|20240614|Règlement client Maison des Bonnes Affaires|0,00|1204,73|||20240614||
BQ|Banque|672|20240614|512000|Banque|||RBQ20240600672|20240614|Règlement client Maison des Bonnes Affaires|1204,73|0,00|||20240614||
BQ|Banque|725|20240614|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20240600725|20240614|Règlement fournisseur Fournitures Gamma|5474,40|0,00|L00250|20240614|20240614||
BQ|Banque|725|20240614|512000|Banque|||PBQ20240600725|20240614|Règlement fournisseur Fournitures Gamma|0,00|5474,40|L00250|20240614|20240614||
BQ|Banque|750|20240614|401000|Fournisseurs|FR002|Import Beta|PBQ20240600750|20240614|Règlement fournisseur Import Beta|14402,88|0,00|L00272|20240614|20240614||
BQ|Banque|750|20240614|512000|Banque|||PBQ20240600750|20240614|Règlement fournisseur Import Beta|0,00|14402,88|L00272|20240614|20240614||
VE|Ventes|643|20240615|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024060030|20240615|Vente marchandises réassort mensuel|6351,00|0,00|||20240615||
VE|Ventes|643|20240615|445710|TVA collectée|||VE2024060030|20240615|Vente marchandises réassort mensuel|0,00|1058,50|||20240615||
VE|Ventes|643|20240615|707000|Ventes de marchandises|||VE2024060030|20240615|Vente marchandises réassort mensuel|0,00|5292,50|||20240615||
VE|Ventes|656|20240615|411000|Clients|CL004|Maison & Stock|VE2024060043|20240615|Vente marchandises réassort mensuel|14005,50|0,00|||20240615||
VE|Ventes|656|20240615|445710|TVA collectée|||VE2024060043|20240615|Vente marchandises réassort mensuel|0,00|2334,25|||20240615||
VE|Ventes|656|20240615|707000|Ventes de marchandises|||VE2024060043|20240615|Vente marchandises réassort mensuel|0,00|11671,25|||20240615||
